@RELATION swarm

@ATTRIBUTE x1 CONTINUOUS
@ATTRIBUTE x2 CONTINUOUS
@ATTRIBUTE x3 CONTINUOUS
@ATTRIBUTE x4 CONTINUOUS
@ATTRIBUTE x5 CONTINUOUS
@ATTRIBUTE x6 CONTINUOUS
@ATTRIBUTE x7 CONTINUOUS
@ATTRIBUTE x8 CONTINUOUS
@ATTRIBUTE x9 CONTINUOUS
@ATTRIBUTE x10 CONTINUOUS
@ATTRIBUTE x11 CONTINUOUS
@ATTRIBUTE x12 CONTINUOUS
@ATTRIBUTE x13 CONTINUOUS
@ATTRIBUTE x14 CONTINUOUS
@ATTRIBUTE x15 CONTINUOUS
@ATTRIBUTE x16 CONTINUOUS
@ATTRIBUTE x17 CONTINUOUS
@ATTRIBUTE x18 CONTINUOUS
@ATTRIBUTE x19 CONTINUOUS
@ATTRIBUTE x20 CONTINUOUS
@ATTRIBUTE x21 CONTINUOUS
@ATTRIBUTE x22 CONTINUOUS
@ATTRIBUTE x23 CONTINUOUS
@ATTRIBUTE x24 CONTINUOUS
@ATTRIBUTE x25 CONTINUOUS
@ATTRIBUTE x26 CONTINUOUS
@ATTRIBUTE x27 CONTINUOUS
@ATTRIBUTE x28 CONTINUOUS
@ATTRIBUTE x29 CONTINUOUS
@ATTRIBUTE x30 CONTINUOUS
@ATTRIBUTE x31 CONTINUOUS
@ATTRIBUTE x32 CONTINUOUS
@ATTRIBUTE x33 CONTINUOUS
@ATTRIBUTE x34 CONTINUOUS
@ATTRIBUTE x35 CONTINUOUS
@ATTRIBUTE x36 CONTINUOUS
@ATTRIBUTE x37 CONTINUOUS
@ATTRIBUTE x38 CONTINUOUS
@ATTRIBUTE x39 CONTINUOUS
@ATTRIBUTE x40 CONTINUOUS
@ATTRIBUTE x41 CONTINUOUS
@ATTRIBUTE x42 CONTINUOUS
@ATTRIBUTE x43 CONTINUOUS
@ATTRIBUTE x44 CONTINUOUS
@ATTRIBUTE x45 CONTINUOUS
@ATTRIBUTE x46 CONTINUOUS
@ATTRIBUTE x47 CONTINUOUS
@ATTRIBUTE x48 CONTINUOUS
@ATTRIBUTE x49 CONTINUOUS
@ATTRIBUTE x50 CONTINUOUS
@ATTRIBUTE x61 CONTINUOUS
@ATTRIBUTE x62 CONTINUOUS
@ATTRIBUTE x63 CONTINUOUS
@ATTRIBUTE x64 CONTINUOUS
@ATTRIBUTE x65 CONTINUOUS
@ATTRIBUTE x66 CONTINUOUS
@ATTRIBUTE x67 CONTINUOUS
@ATTRIBUTE x68 CONTINUOUS
@ATTRIBUTE x69 CONTINUOUS
@ATTRIBUTE x70 CONTINUOUS
@ATTRIBUTE x71 CONTINUOUS
@ATTRIBUTE x72 CONTINUOUS
@ATTRIBUTE x73 CONTINUOUS
@ATTRIBUTE x74 CONTINUOUS
@ATTRIBUTE x75 CONTINUOUS
@ATTRIBUTE x76 CONTINUOUS
@ATTRIBUTE x77 CONTINUOUS
@ATTRIBUTE x78 CONTINUOUS
@ATTRIBUTE x79 CONTINUOUS
@ATTRIBUTE x80 CONTINUOUS
@ATTRIBUTE x81 CONTINUOUS
@ATTRIBUTE x82 CONTINUOUS
@ATTRIBUTE x83 CONTINUOUS
@ATTRIBUTE x84 CONTINUOUS
@ATTRIBUTE x85 CONTINUOUS
@ATTRIBUTE x86 CONTINUOUS
@ATTRIBUTE x87 CONTINUOUS
@ATTRIBUTE x88 CONTINUOUS
@ATTRIBUTE x89 CONTINUOUS
@ATTRIBUTE x90 CONTINUOUS
@ATTRIBUTE x91 CONTINUOUS
@ATTRIBUTE x92 CONTINUOUS
@ATTRIBUTE x93 CONTINUOUS
@ATTRIBUTE x94 CONTINUOUS
@ATTRIBUTE x95 CONTINUOUS
@ATTRIBUTE x96 CONTINUOUS
@ATTRIBUTE x97 CONTINUOUS
@ATTRIBUTE x98 CONTINUOUS
@ATTRIBUTE x99 CONTINUOUS
@ATTRIBUTE x100 CONTINUOUS

@DATA
0.0253773,0.00419226,0.00306564,0.00227238,0.0196145,0.00638971,0.00231204,0.00258213,0.0610827,0.0592877,0.0282023,0.0872364,0.00191164,0.0268645,0.0298149,0.0122977,0.0244714,0.0310891,0.0138366,0.0726472,0.0605929,0.040836,0.0395262,0.0351514,0.017075,0.0169227,0.0372299,0.0364892,0.00833868,0.0228785,0.0328392,0.0211385,0.00200981,0.0384101,0.0246934,0.0165002,0.0247419,0.023762,0.0161776,0.0171215,0.303316,0.0134975,0.0284356,0.00946913,0.0253432,0.0250527,0.0334187,0.0590602,0.0117038,0.0305607,0.0259048,0.0155795,0.00487059,0.0225894,0.0201306,0.0393632,0.0182766,0.0214579,0.0209216,0.0168682,0.0240101,0.0149381,0,0.0274246,0.00401296,0.020165,0.0275597,0.0246318,0.0331042,0.0242084,0.0229914,0.00801971,0.0452034,0.0165732,0.0378855,0.0116722,0.0259012,0.0419027,0.00178013,0.0464688,0.00230813,0.00772994,0.0331571,0.0148825,0.00989686,0.0007361,0.0153913,0.00861843,0.00223836,0,0.00128628,0.0291655,0.0411837,0.0368446,0.0273008,0.0117037,0.0194631,0.0304847,0.0144925,0.00448819                                                                                                                                                                                    ,1
0.027365,0.00717547,0.00589506,0.0177479,0.0206876,0.0181033,0.0049954,0.00552424,0.0893527,0.0942415,0.0230525,0.0926133,0.0169962,0.0264361,0.0287506,0.0116815,0.0235199,0.0244966,0.0277599,0.0971806,0.106597,0.0363994,0.0390771,0.0628389,0.0222097,0.0298739,0.0533638,0.0411217,0.011413,0.0522535,0.0439557,0.0212834,0.0106887,0.0339877,0.0319397,0.0530991,0.0310536,0.0363894,0.0264436,0.0268568,0.263325,0.0464767,0.0344741,0.0175823,0.0664244,0.0265527,0.055446,0.11406,0.0527916,0.0754987,0.0309399,0.0238444,0.0175135,0.0308009,0.0210602,0.034501,0.0638282,0.0236598,0.023855,0.0648143,0.0495329,0.0462643,0.0180366,0.017929,0.0102387,0.0329611,0.0811257,0.0572994,0.0638976,0.035675,0.0298772,0.0400894,0.085481,0.0342471,0.0496585,0.0384255,0.0354175,0.043051,0.019674,0.100709,0.0204121,0.0366235,0.0409211,0.0671554,0.0417822,0.0343885,0.0286755,0.00642967,0.023549,0.0219147,0.0132937,0.0357445,0.0590026,0.0540449,0.015816,0.0330021,0.0637917,0.0383561,0.0479732,0.0392846                                                                                                                                                                                                 ,1
0.0205115,0.00568828,0.00429924,0.00833119,0.0129468,0.00746946,0.00341024,0.00324252,0.0469844,0.0533536,0.0213478,0.0676709,0.00583211,0.0210931,0.0248108,0.0173593,0.0191371,0.0223656,0.00915964,0.0562611,0.0669216,0.0280188,0.0285678,0.0247045,0.0130547,0.0139167,0.0276648,0.0298913,0.0125331,0.0169836,0.0273679,0.0166795,0.00485293,0.0265798,0.0157508,0.0150716,0.0190224,0.0207397,0.01064,0.0128727,0.271885,0.0109394,0.0247806,0.00463509,0.0212743,0.0232819,0.0250292,0.0698174,0.0280151,0.0295346,0.0194439,0.0101914,0.00927159,0.0174449,0.016434,0.027059,0.0367223,0.015907,0.0151553,0.0270963,0.0156218,0.0133271,0.00338073,0.0162774,0.00567507,0.0140763,0.0284553,0.017825,0.0251263,0.0202755,0.0172205,0.0208815,0.0578795,0.0125943,0.03773,0.00854589,0.020486,0.0322617,0.00195051,0.0684245,0.00235124,0.00667539,0.0164188,0.0270428,0.00782379,0.00840903,0.0128865,0.00789069,0.00889814,0.00324938,0.00403692,0.0223204,0.030553,0.027235,0.0171915,0.00588618,0.032611,0.0237048,0.0133136,0.0217626                                                                                                                                                                         ,1
0.0164714,0.0105107,0.00906628,0.0107173,0.0100098,0.00979089,0.00810963,0.00918218,0.0679647,0.071288,0.0156637,0.0926303,0.00736458,0.0108731,0.00782265,0.0264236,0.00650624,0.0160275,0.0144177,0.0984922,0.0688714,0.0390625,0.0318989,0.0538793,0.0108334,0.0112188,0.0432097,0.0174892,0.0102191,0.0449732,0.0153917,0.00617386,0.00934773,0.0310425,0.0234661,0.0465199,0.0148708,0.0128892,0.0199163,0.0170423,0.237597,0.0334544,0.0146941,0.0179948,0.0563257,0.00894969,0.0578095,0.0713705,0.07549,0.0732109,0.0142578,0.0165677,0.0101603,0.0193768,0.0306159,0.0350037,0.0716312,0.00920912,0.0103495,0.0854253,0.0502793,0.0415759,0.00646877,0.0110235,0.00774667,0.0248275,0.0686795,0.0474864,0.0536186,0.0139572,0.0152544,0.0681059,0.0927865,0.0164023,0.0730953,0.0286233,0.0193495,0.0231742,0.00779111,0.0746475,0.0085447,0.0339872,0.0255625,0.0832833,0.0354038,0.042142,0.0108461,0.0203731,0.0130841,0.0052702,0.00850473,0.0174591,0.0538885,0.0479458,0.00491764,0.0293862,0.0922668,0.0194703,0.0526224,0.0642801                                                                                                                                                                         ,1
0.015547,0.00824947,0.00665611,0.0240295,0.00452581,0.0105364,0.005976,0.00497226,0.131139,0.132553,0.0168355,0.0688738,0.0212698,0.0163273,0.00958306,0.0459647,0.00547652,0.0239301,0.00455972,0.066251,0.128459,0.0296615,0.033724,0.103811,0.00545424,0.00517954,0.0378066,0.0155133,0.0338755,0.100147,0.0171729,0.00449127,0.027165,0.0297722,0.0107679,0.114831,0.0087396,0.00966632,0.00761417,0.0071157,0.239368,0.0824414,0.0117874,0.00442929,0.105244,0.0106553,0.0931948,0.129934,0.0718975,0.132806,0.00830294,0.00608995,0.0248005,0.0253021,0.0355749,0.0275583,0.0725249,0.00479679,0.0045199,0.100426,0.115165,0.0996256,0.0168599,0.00641755,0.023573,0.0105206,0.125635,0.0868723,0.102619,0.0163593,0.00776507,0.0702327,0.14249,0.00557556,0.100758,0.0925534,0.024727,0.0224495,0.0131289,0.123815,0.0128312,0.101651,0.0604782,0.0905378,0.0909734,0.0785478,0.00456801,0.0403738,0.0194274,0.0130885,0.0203375,0.010619,0.0398824,0.0362144,0.00387689,0.106773,0.0944533,0.0123002,0.104485,0.0717848                                                                                                                                                                                            ,1
0.0124964,0.00891894,0.00692587,0.0159879,0.00318471,0.0106543,0.00608995,0.00558198,0.0951194,0.100321,0.0133902,0.066076,0.0150582,0.0145714,0.00801084,0.0318618,0.00444411,0.025689,0.00352244,0.0640696,0.0959258,0.0302183,0.0315887,0.0704185,0.00445094,0.00447511,0.0379283,0.0136019,0.0245057,0.0678715,0.0156993,0.0036142,0.018194,0.0307617,0.00948421,0.0795129,0.00765147,0.00847339,0.00681144,0.0066227,0.235605,0.0518219,0.0109998,0.0041323,0.0689381,0.0095785,0.0596071,0.100567,0.0598939,0.10277,0.00719497,0.00518914,0.0172752,0.024652,0.0318004,0.0285972,0.0584819,0.00392584,0.00387198,0.0816316,0.0759377,0.0703255,0.00873255,0.00482901,0.0177105,0.00994048,0.0878551,0.0540626,0.0710003,0.014778,0.00690079,0.0630503,0.103744,0.00532226,0.0671504,0.0620912,0.0229513,0.0207065,0.00642467,0.0915184,0.00698486,0.0707785,0.0360391,0.0759183,0.0566077,0.0728916,0.00402744,0.0286795,0.011696,0.00723709,0.0119623,0.00955989,0.0407218,0.0374316,0.00246766,0.0762068,0.07942,0.0111342,0.0881461,0.0639869                                                                                                                                                                     ,1
0.00971823,0.00536529,0.00536146,0.00886247,0.00175382,0.00841757,0.00514886,0.00438042,0.0448031,0.0442723,0.0087958,0.062371,0.00924026,0.0108186,0.00508979,0.0134046,0.00284199,0.0218861,0.00200952,0.0576268,0.0595123,0.0293785,0.0192963,0.0209915,0.000825067,0.00245078,0.0222888,0.00593045,0.0106838,0.0153783,0.011893,0.00207854,0.0061413,0.0237622,0.00450368,0.0185114,0.00161023,0.00499181,0.00120841,0.000789002,0.251571,0.0100144,0.00456214,0.00223116,0.0205251,0.00672225,0.0187983,0.0560937,0.0645313,0.0347155,0.00172068,0.00061451,0.0138117,0.0211011,0.0256709,0.0282299,0.0610298,0.00114144,0.000990223,0.0631399,0.0247619,0.0145624,0.00381202,0.00415401,0.00729609,0.00235816,0.027949,0.014595,0.019009,0.0118808,0.00108328,0.0607884,0.0562012,0.00067545,0.0258879,0.00979652,0.0186523,0.0107942,0.00503528,0.0587337,0.00474955,0.0148906,0.0059648,0.0559459,0.0140362,0.030528,0.00222048,0.00890913,0.00800259,0.00488289,0.00376096,0.00264284,0.0281022,0.025909,0.00211348,0.014468,0.0766955,0.0031893,0.0275099,0.0587279                                                                                                                                              ,1
0.0100437,0.0143696,0.0117008,0.0125553,0.00120501,0.0122611,0.0105746,0.0102977,0.06788,0.064461,0.0111557,0.0637815,0.0105828,0.00738055,0.00203133,0.0281938,0.000501481,0.0147298,0.00152533,0.0616483,0.0728581,0.0221366,0.0142433,0.0474594,0.0012856,0.000700097,0.0173229,0.00336599,0.014754,0.0412968,0.00719345,0.000493081,0.0119394,0.0170235,0.00547155,0.0471671,0.00101063,0.0022171,0.00364494,0.00244393,0.235614,0.0319822,0.00329279,0.00573799,0.0497451,0.00530804,0.0459225,0.068072,0.0537715,0.070422,0.000629933,0.00247952,0.0128473,0.014954,0.0252791,0.0206778,0.0532185,0,0.000133407,0.0766966,0.0562463,0.0409672,0.00520339,0.00442352,0.01051,0.00482956,0.0597942,0.0403991,0.044661,0.00784458,0.000902037,0.0598844,0.0841292,0,0.0538755,0.0318559,0.0128385,0.00719963,0.00566841,0.072888,0.00648606,0.0418414,0.0204926,0.0696521,0.0397343,0.062847,0.000750835,0.0217306,0.0118112,0.00447939,0.00716616,0.00145642,0.0230159,0.0207225,0.00117554,0.0400962,0.0692835,0.00218585,0.0620776,0.0624793                                                                                                                                                                         ,1
0.013738,0.0106731,0.00879246,0.0206467,0.00516051,0.0103054,0.00757837,0.00691161,0.0406355,0.0364883,0.00849124,0.0542888,0.0194308,0.0179174,0.0108341,0.0287339,0.00833965,0.0309485,0.00875871,0.0502628,0.0647417,0.0301299,0.0201894,0.0195744,0.00396059,0.0109233,0.0244037,0.00756844,0.0267758,0.0120462,0.0222149,0.00760719,0.0100844,0.0266549,0.00303518,0.00966937,0.00293993,0.0136437,0.000515046,0.00134587,0.260455,0.00476465,0.00754308,0.00311512,0.0119475,0.0133695,0.015225,0.0566282,0.0526506,0.0225268,0.00325931,0.00108934,0.0244702,0.0336357,0.030656,0.0298085,0.0618658,0.00482956,0.00415434,0.0434126,0.0222058,0.00917627,0.00768452,0.00366947,0.0141881,0,0.0127767,0.0115839,0.0160855,0.0232111,0.00213605,0.044411,0.0550139,0.00615359,0.0222007,0.00551353,0.0301431,0.0120498,0.00993621,0.0671773,0.00940052,0.00893793,0.0151487,0.0350163,0.00872068,0.0189723,0.0109252,0.0153213,0.0166122,0.0121929,0.00739548,0.00314747,0.0279653,0.0273817,0.00345911,0.00854826,0.0568434,0.00305803,0.0194195,0.0438929                                                                                                                                                           ,1
0.0172887,0.0142146,0.0127188,0.0174763,0.00968513,0.0130485,0.0115549,0.0101451,0.0650932,0.0578661,0.0147727,0.0455449,0.0155598,0.00815114,0.00507111,0.0344411,0.00615542,0.0117924,0.0147198,0.0451668,0.07729,0.00805355,0.00331781,0.0397218,0.00696738,0.0110732,0.00681026,0.00132509,0.0201536,0.0367466,0.0117519,0.00675057,0.0173634,0.0061583,0.0118021,0.0440735,0.00290782,0.0095519,0.00947871,0.0065611,0.249302,0.0350831,0.00308264,0.0173642,0.0437876,0.00904661,0.037409,0.0674188,0.0534358,0.0597842,0.00300392,0.00899794,0.0186432,0.0179235,0.0263605,0.00801792,0.0540445,0.00551477,0.00588646,0.0683581,0.0557559,0.0392027,0.00873592,0.0119499,0.0139133,0.00825546,0.0498027,0.0369316,0.0356544,0.0139598,0.00356337,0.0568605,0.0710873,0.00832952,0.038711,0.0354722,0.0152696,0.000885702,0.00839447,0.0720632,0.0093766,0.0463496,0.0220282,0.0591099,0.0452346,0.0609196,0.0115277,0.0273285,0.0158678,0.00767876,0.0106987,0.00193956,0.00807819,0.00804505,0.00724104,0.0468334,0.0652362,0.00151555,0.0629052,0.0565236                                                                                                                                                         ,1
